MJD	FLUX_100_300000	ERROR_100_300000
60218.500743	8.940252e-08	4.590417e-10
60219.500743	4.266345e-07	1.247624e-07
60220.500743	1.830211e-07	6.400024e-08
60221.500743	1.250082e-07	3.095574e-09
60222.500743	1.166466e-07	1.090350e-09
60223.500743	1.267916e-07	1.490648e-11
60224.500743	2.210737e-07	4.676707e-08
60225.500743	3.989516e-07	1.089858e-07
60226.500743	8.083626e-08	2.947626e-09
60227.500743	5.378815e-08	1.263283e-12
60228.500743	1.128389e-07	3.740368e-09
60229.500743	7.457577e-08	1.655104e-09
60230.500743	2.752551e-07	1.942117e-08
60231.500743	1.012152e-07	1.502302e-08
60232.500743	1.339029e-07	4.646473e-09
60233.500743	8.551115e-08	1.705957e-09
60234.500743	7.857198e-08	1.004293e-11
60235.500743	1.136674e-07	2.675631e-09
60236.500743	8.105665e-08	2.380411e-12
60237.500743	6.367436e-08	1.051550e-11
60238.500743	2.444862e-07	2.505478e-08
60239.500743	2.005164e-07	3.032635e-08
60240.500743	1.186055e-07	1.502399e-08
60241.500743	4.698783e-07	1.456749e-08
60242.500743	5.166092e-07	1.816520e-08
60243.500743	8.525176e-08	1.149760e-10
60244.500743	2.062229e-07	7.888440e-08
60245.500743	1.245658e-07	4.204870e-08
60246.500743	4.738251e-07	1.409014e-07
60247.500743	7.746949e-08	9.948505e-11
60248.500743	4.642135e-07	1.270870e-07
60249.500743	4.316360e-07	5.184473e-08
60250.500743	4.200763e-07	1.293824e-08
60251.500743	7.905837e-08	4.970753e-11
60252.500743	3.443304e-07	8.579827e-09
60253.500743	5.479970e-07	1.573115e-08
60254.500743	1.825903e-07	1.788276e-08
60255.500743	3.148449e-07	8.514601e-09
60256.500743	2.038844e-07	4.604415e-09
60257.500743	1.796387e-07	6.351006e-08
60258.500743	3.485804e-07	9.956857e-08
60259.500743	9.329998e-08	6.831149e-09
60260.500743	2.092800e-07	7.817128e-08
60261.500743	8.747507e-08	1.431112e-11
60262.500743	8.654909e-08	2.410766e-10
60263.500743	1.299075e-07	8.136163e-11
60264.500743	1.682804e-07	5.106027e-09
60265.500743	2.740205e-07	8.675960e-08
60266.500743	1.408947e-07	4.040824e-09
60267.500743	1.373226e-07	1.472320e-09
60268.500743	1.678191e-07	6.875867e-08
60269.500743	9.692177e-08	1.517715e-08
60270.500743	2.225557e-07	3.506748e-08
60271.500743	4.700076e-07	1.277210e-07
60272.500743	1.290632e-07	2.228912e-08
60273.500743	9.700840e-08	3.101779e-08
60274.500743	1.776036e-07	7.056503e-08
60275.500743	3.096642e-07	1.103173e-07
60276.500743	1.259373e-07	2.425671e-09
60277.500743	2.092607e-07	2.811112e-08
60278.500743	4.325378e-08	1.843570e-12
60279.500743	7.320794e-08	2.208347e-12
60280.500743	2.163720e-07	8.966278e-08
60281.500743	7.816546e-08	9.363653e-09
60282.500743	5.589073e-08	2.320085e-12
60283.500743	1.629508e-07	5.639392e-08
60284.500743	1.138029e-07	4.646136e-08
60285.500743	2.536485e-07	7.474042e-09
60286.500743	6.533929e-08	5.975374e-11
60287.500743	9.211785e-08	1.752467e-11
60288.500743	4.052692e-07	7.275027e-08
60289.500743	2.036083e-07	1.291918e-08
60290.500743	4.565491e-07	5.685179e-08
60291.500743	7.555084e-08	6.038350e-12
60292.500743	7.912860e-08	1.553792e-08
60293.500743	6.987054e-08	1.755650e-09
60294.500743	1.401235e-07	8.892795e-08
60295.500743	8.136055e-08	6.324664e-11
60296.500743	3.059665e-07	2.723143e-08
60297.500743	3.386619e-07	1.101864e-07
60298.500743	4.330900e-07	4.276185e-08
60299.500743	3.720742e-07	3.125729e-08
60300.500743	1.340687e-07	1.099126e-08
60301.500743	1.833626e-07	3.173715e-08
60302.500743	1.984838e-07	3.082615e-08
60303.500743	9.116928e-08	1.193151e-08
60304.500743	8.548034e-08	1.815865e-09
60305.500743	9.090459e-08	1.618223e-09
60306.500743	1.872613e-07	2.861567e-08
60307.500743	4.258884e-07	3.258991e-08
60308.500743	1.524978e-07	1.118781e-08
60309.500743	7.994593e-08	8.516695e-12
60310.500743	4.807098e-07	1.247674e-07
60311.500743	2.080864e-07	4.103894e-09
60312.500743	1.691818e-06	4.782338e-10
60313.500743	2.041118e-06	8.545431e-09
60314.500743	3.248913e-06	1.567011e-08
60316.500743	7.723116e-06	2.004802e-08
60317.500743	3.381018e-06	1.286021e-08
60318.500743	2.439743e-06	5.986463e-10
60319.500743	3.661497e-06	1.199148e-08
60320.500743	3.926192e-06	2.321292e-09
60321.500743	3.874603e-06	1.464556e-08
60322.500743	4.104338e-06	6.157624e-07
60323.500743	1.622025e-05	7.097889e-07
60328.500743	8.024441e-06	7.394439e-07
60329.500743	1.832253e-06	6.316687e-07
60330.500743	3.903370e-06	7.476192e-07
60331.500743	1.526413e-07	1.249946e-09
60332.500743	1.124623e-07	3.279249e-11
60333.500743	1.244692e-07	6.044946e-09
60334.500743	1.376046e-07	9.080425e-11
60335.500743	5.970448e-07	9.677090e-08
60336.500743	3.416082e-07	1.261115e-08
60337.500743	1.057792e-07	6.430869e-12
60338.500743	2.927614e-07	9.091258e-09
60339.500743	6.726884e-08	1.618973e-12
60340.500743	2.453447e-07	6.001628e-09
60341.500743	1.122842e-07	8.078403e-11
60342.500743	3.725904e-07	4.937874e-08
60343.500743	8.946690e-08	4.249906e-10
60344.500743	1.564619e-07	2.838668e-08
60345.500743	2.731940e-07	8.856260e-09
60346.500743	1.478125e-07	3.152530e-10
60347.500743	8.063550e-08	9.776219e-11
60348.500743	9.194744e-08	2.163001e-11
60349.500743	1.143479e-07	4.755283e-10
60350.500743	4.289134e-07	1.265221e-07
60351.500743	3.038566e-07	3.910259e-08
60352.500743	4.042296e-07	1.022048e-08
60353.500743	1.495713e-07	5.036997e-09
60354.500743	4.840729e-07	1.360332e-07
60355.500743	3.019528e-07	4.711280e-08
60356.500743	1.753430e-07	2.974994e-08
60357.500743	1.494628e-07	1.879739e-10
60358.500743	2.187964e-07	3.607173e-08
60359.500743	4.424356e-07	3.922200e-08
60360.500743	5.314386e-07	2.442876e-09
60361.500743	6.975675e-06	8.626189e-11
60362.500743	2.381942e-06	2.653164e-07
60363.500743	2.055470e-06	6.303374e-07
60364.500743	5.561489e-07	3.955914e-10
60365.500743	5.537962e-07	5.634251e-09
60366.500743	1.806864e-06	4.487780e-07
60367.500743	3.394379e-07	7.015090e-10
60368.500743	7.209727e-07	7.552288e-09
60369.500743	6.331572e-07	6.954726e-08
60370.500743	5.930646e-07	8.013921e-11
60371.500743	2.603790e-07	3.490259e-10
60372.500743	3.844424e-07	6.150268e-10
60373.500743	3.155804e-07	1.118555e-07
60374.500743	2.720254e-07	4.011909e-08
60375.500743	6.539209e-08	3.547752e-11
60376.500743	1.281337e-07	9.587258e-12
60377.500743	1.017542e-07	1.049867e-11
60378.500743	1.184086e-07	1.562962e-09
60379.500743	1.645276e-07	6.647516e-10
60380.500743	1.101452e-07	3.002476e-10
60381.500743	1.489541e-07	4.413978e-08
60382.500743	6.027439e-08	4.340016e-12
60383.500743	2.932317e-07	8.581456e-08
60384.500743	3.983141e-07	3.630356e-08
60385.500743	4.486637e-07	8.305344e-08
60386.500743	7.926793e-08	1.756371e-11
60387.500743	1.299420e-07	2.080495e-08
60388.500743	1.498145e-07	1.833783e-08
60389.500743	4.035840e-07	1.186924e-08
60390.500743	3.673317e-07	5.478294e-08
60391.500743	9.555129e-08	1.478385e-10
60392.500743	7.734457e-08	2.839485e-09
60393.500743	2.002218e-07	1.892195e-08
60394.500743	6.298173e-08	1.995017e-11
60395.500743	4.350195e-07	4.448183e-08
60396.500743	1.250869e-07	7.896988e-10
60397.500743	3.952869e-07	6.769450e-08
60398.500743	3.766464e-07	5.646892e-08
60399.500743	1.479246e-07	4.928909e-08
60400.500743	1.023392e-07	4.094792e-11
60401.500743	2.143298e-07	2.106088e-08
60402.500743	3.220365e-07	4.153191e-08
60403.500743	5.844448e-07	1.319502e-07
60404.500743	1.947734e-07	6.821239e-08
60405.500743	1.153760e-07	4.215152e-09
60406.500743	4.296278e-07	1.354659e-07
60407.500743	3.830460e-07	9.142222e-08
60408.500743	4.534942e-07	1.096813e-08
60409.500743	1.105622e-07	1.165798e-10
60410.500743	2.316585e-07	2.045466e-08
60411.500743	1.312327e-07	1.462254e-10
60412.500743	5.678156e-07	1.632585e-07
60413.500743	1.492095e-07	3.395512e-08
60414.500743	1.569542e-07	1.388817e-11
60415.500743	5.821230e-08	1.558478e-11
60416.500743	1.240100e-07	1.589752e-08
60417.500743	5.896023e-07	8.211818e-08
60418.500743	9.283270e-08	2.684739e-11
60419.500743	9.732474e-08	1.060535e-10
60420.500743	3.618215e-07	3.403650e-08
60421.500743	5.598890e-07	1.346326e-07
60422.500743	4.246820e-07	1.492176e-08
60423.500743	1.519567e-07	6.669917e-09
60424.500743	2.503811e-07	9.516106e-08
60425.500743	1.727316e-07	3.696089e-09
60426.500743	6.343946e-07	1.071826e-07
60427.500743	8.080538e-08	3.514808e-11
60428.500743	1.467405e-07	4.728428e-08
60429.500743	6.978654e-08	2.122234e-08
60430.500743	3.267196e-07	6.461198e-08
60431.500743	2.651230e-07	3.393936e-08
60432.500743	3.990963e-07	3.253583e-08
60433.500743	6.832841e-08	2.249470e-10
60434.500743	1.802894e-07	2.226699e-08
60435.500743	2.480219e-07	8.676477e-09
60436.500743	2.550655e-07	3.162451e-08
60437.500743	9.457625e-08	6.023208e-11
60438.500743	1.112355e-07	5.632994e-11
60439.500743	9.900781e-08	3.908741e-10
60440.500743	2.453175e-07	2.871356e-08
60441.500743	1.228083e-07	1.185907e-09
60442.500743	9.536782e-08	4.011409e-10
60443.500743	8.306105e-08	2.462714e-10
60444.500743	4.988045e-07	5.000531e-08
60445.500743	1.068774e-07	5.312369e-10
60446.500743	1.923257e-07	4.920173e-10
60447.500743	9.358581e-08	1.211385e-11
60448.500743	1.165278e-07	1.034684e-10
60449.500743	2.749448e-07	4.987035e-08
60450.500743	7.361511e-08	2.826231e-13
60451.500743	6.211023e-07	4.566905e-08
60452.500743	1.239377e-07	2.084331e-10
60453.500743	7.919714e-08	1.229146e-10
60454.500743	1.900904e-07	2.230923e-10
60455.500743	6.715656e-08	7.292261e-12
60456.500743	2.071916e-07	4.365464e-08
60457.500743	1.567094e-07	5.210061e-09
60458.500743	3.203435e-07	1.061689e-08
60459.500743	4.027115e-07	4.869371e-08
60460.500743	3.485749e-07	4.436010e-08
60461.500743	4.491140e-07	5.177350e-08
60462.500743	2.275005e-07	7.563563e-08
60463.500743	1.597613e-07	3.061350e-08
60464.500743	1.505388e-07	2.723820e-10
60465.500743	3.882791e-07	4.822371e-08
60466.500743	1.213367e-07	3.907884e-10
60467.500743	2.521466e-07	7.300802e-09
60468.500743	1.396094e-07	2.660114e-10
60469.500743	6.627226e-08	7.838645e-10
60470.500743	2.800442e-07	9.436380e-08
60471.500743	5.709974e-07	7.437860e-08
60472.500743	1.470303e-07	1.349631e-11
60473.500743	6.297390e-07	9.436781e-08
60474.500743	1.016285e-07	3.098747e-10
60475.500743	2.105277e-07	1.806501e-08
60476.500743	8.899383e-08	8.634090e-13
60477.500743	8.406032e-08	1.854906e-11
60478.500743	1.003354e-07	1.140168e-11
60479.500743	6.196790e-07	1.785338e-07
60480.500743	3.142032e-07	5.800629e-08
60481.500743	1.333869e-07	9.538307e-11
60482.500743	1.965473e-07	1.813235e-10
60483.500743	2.029016e-07	7.097555e-08
60484.500743	1.140495e-07	5.576371e-11
60485.500743	4.701757e-07	4.589162e-08
60486.500743	1.393050e-07	2.628884e-12
60487.500743	2.256910e-07	2.269342e-08
60488.500743	4.919411e-07	7.567703e-08
60489.500743	2.235071e-07	4.241904e-08
60490.500743	1.285488e-07	8.498539e-11
60491.500743	8.577766e-08	5.369830e-11
60492.500743	8.970179e-08	8.516910e-11
60493.500743	6.587583e-07	1.132220e-08
60494.500743	3.800702e-07	1.261845e-07
60495.500743	4.882115e-07	1.239693e-07
60496.500743	4.312309e-07	4.640803e-08
60497.500743	5.076852e-08	2.155921e-11
60498.500743	1.649780e-07	4.671661e-09
60499.500743	5.070498e-07	1.386242e-08
60500.500743	6.152593e-07	3.857603e-08
60501.500743	2.343285e-07	7.398584e-09
60502.500743	1.785101e-07	1.963275e-08
60503.500743	2.931871e-07	1.110445e-07
60504.500743	1.119013e-07	5.763913e-09
60505.500743	1.060712e-07	1.818405e-10
60506.500743	1.387745e-07	2.197239e-09
60507.500743	3.505405e-07	1.157054e-07
60508.500743	3.202177e-07	4.280016e-08
60509.500743	3.650400e-07	3.622542e-08
60510.500743	1.072519e-07	5.829114e-11
60511.500743	2.092481e-07	1.033987e-07
60512.500743	2.650446e-07	6.178833e-09
60513.500743	1.396895e-07	8.016472e-12
60514.500743	2.862430e-07	7.556763e-09
60515.500743	3.811038e-07	7.445633e-08
60516.500743	2.057821e-07	7.138574e-08
60517.500743	2.559941e-07	9.897592e-08
60518.500743	1.127700e-07	2.541099e-09
60519.500743	2.136493e-06	1.747406e-08
60520.500743	6.112777e-06	5.185193e-08
60534.500743	1.271718e-05	1.437221e-06
60535.500743	7.476155e-06	1.144312e-06
60536.500743	2.518641e-07	1.020362e-09
60537.500743	2.051327e-07	5.369848e-08
60538.500743	6.608069e-08	3.806556e-12
60539.500743	4.888854e-08	7.539139e-12
60540.500743	4.368493e-07	5.353861e-08
60541.500743	1.526189e-07	8.141322e-08
60542.500743	4.283845e-07	1.196618e-07
60543.500743	1.702259e-07	4.419823e-08
60544.500743	1.090864e-07	1.123899e-10
60545.500743	1.323410e-07	4.387300e-12
60546.500743	3.361622e-07	1.285419e-08
60547.500743	1.652362e-07	1.038049e-07
60548.500743	9.588149e-08	5.186640e-10
60549.500743	9.125723e-08	1.689854e-12
60550.500743	7.114277e-07	1.171888e-08
60551.500743	4.136218e-07	1.386640e-08
60552.500743	1.271751e-07	6.991602e-12
60553.500743	6.493644e-07	1.874448e-07
60554.500743	9.616507e-08	6.141966e-11
60555.500743	1.012236e-07	2.882483e-10
60556.500743	1.935722e-07	5.789817e-09
60557.500743	7.451773e-08	2.979014e-11
60558.500743	3.313149e-07	1.078967e-08
60559.500743	4.978382e-07	6.628891e-08
60560.500743	2.904669e-07	4.852672e-08
60561.500743	5.876985e-08	6.579718e-12
60562.500743	3.022078e-07	6.022292e-08
60563.500743	1.798462e-07	1.661513e-08
60564.500743	9.750476e-08	5.175387e-10
60565.500743	2.100380e-07	2.382936e-08
60566.500743	1.774559e-07	1.191892e-09
60567.500743	7.257867e-08	9.538236e-13
60568.500743	3.755297e-07	9.219743e-08
60569.500743	3.267907e-07	4.265181e-08
60570.500743	7.527601e-08	1.271660e-11
60571.500743	8.824857e-08	5.478945e-10
60572.500743	2.843402e-07	8.697446e-08
60573.500743	1.045502e-07	9.616505e-10
60574.500743	6.455032e-08	4.165139e-11
60575.500743	3.126613e-07	3.634249e-08
60576.500743	6.295465e-08	6.907558e-12
60577.500743	2.992866e-07	6.452574e-08
60578.500743	1.281153e-07	4.428251e-10
60579.500743	7.335774e-08	4.376445e-11
60580.500743	9.101686e-07	1.953278e-07
60581.500743	4.300793e-07	5.032382e-08
60582.500743	1.629917e-07	5.976780e-09
60583.500743	1.283270e-07	3.365919e-10
60584.500743	8.599005e-08	6.370148e-12
60585.500743	4.241554e-07	6.505653e-08
60586.500743	7.909122e-08	1.411632e-10
60587.500743	1.341735e-07	2.838438e-08
60588.500743	1.097977e-07	5.210399e-10
60589.500743	6.639653e-08	7.956006e-12
60590.500743	3.720191e-07	3.219659e-08
60591.500743	1.640738e-07	5.201054e-09
60592.500743	4.700090e-08	1.578913e-12
60593.500743	1.272652e-07	2.877130e-08
60594.500743	1.155235e-07	2.718379e-09
60595.500743	1.560416e-07	2.373871e-08
60596.500743	8.131864e-08	1.277991e-09
60597.500743	2.527186e-07	2.327158e-08
60598.500743	1.986284e-07	5.227078e-08
60599.500743	1.771706e-07	4.456761e-09
60600.500743	6.470531e-08	1.108375e-12
60601.500743	9.183125e-08	1.678407e-08
60602.500743	4.846294e-08	9.959876e-12
60603.500743	7.051806e-08	1.176656e-08
60604.500743	4.806528e-08	1.082034e-09
60605.500743	4.549936e-07	9.999722e-09
60606.500743	2.783277e-07	1.020625e-07
60607.500743	4.429913e-07	1.185618e-07
60608.500743	3.957026e-07	7.252243e-08
60609.500743	1.663670e-07	3.567672e-08
60610.500743	1.952979e-07	6.758737e-08
60611.500743	1.012128e-07	2.473832e-10
60612.500743	4.871514e-08	1.787551e-11
60613.500743	2.080479e-07	2.516709e-08
60614.500743	1.857357e-07	6.122558e-08
60615.500743	3.853759e-07	8.817121e-08
60616.500743	2.658532e-07	7.777770e-09
60617.500743	4.614253e-08	6.455579e-10
60618.500743	1.606559e-07	4.637650e-08
60619.500743	3.885584e-07	3.374036e-08
60620.500743	5.538391e-07	1.155860e-08
60621.500743	1.385692e-07	2.387256e-09
60622.500743	7.212320e-08	1.952504e-09
60623.500743	1.718543e-07	5.747819e-08
60624.500743	9.334694e-08	3.658681e-09
60625.500743	7.001400e-08	2.733379e-11
60626.500743	8.647963e-08	2.043042e-09
60627.500743	7.361233e-08	2.664122e-08
60628.500743	1.050156e-07	7.295519e-09
60629.500743	1.630133e-07	5.194492e-08
60630.500743	7.710899e-08	2.395942e-11
60631.500743	1.852593e-07	3.620672e-08
60632.500743	2.087671e-07	4.935035e-09
60633.500743	5.605943e-08	9.938485e-12
60634.500743	1.136337e-07	2.368424e-11
60635.500743	3.752213e-07	1.186083e-07
60636.500743	8.617847e-08	8.081214e-09
60637.500743	2.634994e-07	3.527360e-08
60638.500743	2.521370e-07	3.525598e-08
60639.500743	2.688869e-07	4.155597e-08
60640.500743	9.680505e-08	1.246372e-08
60641.500743	2.412331e-07	9.254246e-09
60642.500743	1.457526e-07	7.007879e-09
60643.500743	3.366569e-07	1.005563e-08
60644.500743	3.581196e-07	4.794119e-08
60645.500743	6.805003e-08	6.628506e-12
60646.500743	1.113201e-07	2.405259e-10
60647.500743	2.391858e-07	2.371897e-08
60648.500743	8.955642e-08	1.056567e-08
60649.500743	1.010726e-07	3.098901e-10
60650.500743	1.760405e-07	2.428255e-08
60651.500743	3.089295e-07	5.110565e-08
60652.500743	8.535115e-08	9.075733e-11
60653.500743	2.580143e-07	2.559600e-08
60654.500743	2.474206e-07	8.193187e-08
60655.500743	8.000462e-08	1.729138e-11
60656.500743	9.317797e-08	1.422292e-10
60657.500743	5.036182e-08	5.565800e-14
60658.500743	7.738864e-08	6.638099e-13
60659.500743	3.236848e-07	4.557938e-08
60664.500743	1.005456e-07	5.279918e-13
60665.500743	7.347901e-08	1.610166e-11
60666.500743	8.521118e-08	1.340002e-11
60667.500743	1.108416e-07	1.482744e-10
60668.500743	7.125637e-08	8.203568e-11
60669.500743	2.892123e-07	8.367036e-08
60670.500743	8.455976e-08	8.611376e-11
60671.500743	1.369864e-07	6.265337e-09
60672.500743	5.676878e-08	3.182962e-12
60673.500743	9.603898e-08	2.617644e-10
60674.500743	9.313157e-08	1.230697e-11
60675.500743	3.856547e-07	4.776250e-08
60676.500743	1.263038e-07	1.507008e-10
60677.500743	1.293230e-07	2.764481e-11
60678.500743	2.159745e-06	2.791551e-09
60679.500743	2.596375e-06	9.660439e-09
60680.500743	1.011520e-05	7.218486e-07
60681.500743	3.575813e-06	1.484014e-08
60682.500743	4.345279e-06	1.075312e-08
60683.500743	3.543304e-06	1.104605e-09
60684.500743	5.870312e-06	1.942743e-08
60685.500743	2.492534e-05	1.594576e-08
60686.500743	2.662194e-04	9.149040e-07
60694.500743	1.242480e-05	1.875571e-08
60695.500743	5.591479e-06	7.691080e-07
60696.500743	8.093225e-06	7.143266e-07
60697.500743	1.340858e-07	7.133669e-11
60698.500743	1.306590e-07	5.835433e-10
60699.500743	2.188392e-07	4.834956e-08
60700.500743	6.527308e-08	2.446125e-11
60701.500743	5.161932e-08	2.931329e-11
60702.500743	3.043307e-07	8.499045e-08
60703.500743	5.136694e-07	5.704000e-08
60704.500743	5.949165e-08	2.733854e-12
60705.500743	8.634589e-08	1.334129e-11
60706.500743	1.278884e-07	1.972303e-09
60707.500743	3.077541e-07	5.421166e-08
60708.500743	1.432294e-07	3.334366e-09
60709.500743	5.641671e-07	1.086912e-08
60710.500743	1.304289e-07	7.626236e-11
60711.500743	1.892632e-07	4.194312e-08
60712.500743	7.991064e-08	1.348764e-11
60713.500743	6.467123e-08	3.308501e-13
60714.500743	3.654854e-07	1.151908e-07
60715.500743	1.421083e-07	4.178842e-08
60716.500743	1.131662e-07	1.690353e-08
60717.500743	8.738000e-07	2.314164e-08
60718.500743	5.127412e-07	7.022805e-08
60719.500743	2.473766e-07	9.184337e-08
60720.500743	2.785410e-07	8.833474e-08
60721.500743	9.474859e-08	3.784954e-11
60722.500743	7.727554e-08	1.086367e-12
60723.500743	4.742479e-07	5.218604e-08
60724.500743	1.070251e-07	1.655572e-11
60725.500743	1.183597e-07	4.133253e-08
60726.500743	1.648642e-07	4.502157e-10
60727.500743	9.659352e-07	6.814401e-10
60728.500743	3.463027e-06	5.244365e-07
60729.500743	1.146355e-06	1.983231e-09
60730.500743	6.637705e-07	2.315082e-10
60731.500743	3.869340e-06	4.655224e-07
60732.500743	3.703121e-06	1.118766e-06
60733.500743	4.987897e-07	6.348269e-08
60734.500743	9.478114e-07	2.262627e-07
60735.500743	1.296596e-06	4.034575e-07
60736.500743	7.035891e-07	6.706328e-09
60737.500743	9.101428e-07	1.164092e-07
60738.500743	3.167836e-06	8.598390e-07
60739.500743	9.228801e-08	1.214831e-09
60740.500743	2.664764e-07	8.924927e-09
60741.500743	9.003860e-08	2.120448e-12
60742.500743	1.470173e-07	1.075747e-09
60743.500743	2.559705e-07	3.460158e-08
60744.500743	4.062283e-07	1.198278e-08
60745.500743	4.047104e-07	1.008945e-07
60746.500743	2.669294e-07	7.211570e-09
60747.500743	1.251283e-07	9.196249e-09
60748.500743	2.683195e-07	9.150057e-09
60749.500743	3.719408e-07	1.104142e-08
60750.500743	1.054365e-07	7.605847e-12
60751.500743	5.496615e-07	7.928966e-08
60752.500743	1.634545e-07	3.945212e-08
60753.500743	2.561663e-07	2.349267e-08
60754.500743	7.037120e-08	3.194163e-11
60755.500743	3.093430e-07	7.868746e-09
60756.500743	5.556333e-08	1.499751e-11
60757.500743	2.679411e-07	5.666012e-08
60758.500743	1.464492e-07	1.044340e-09
60759.500743	4.981942e-07	1.752579e-07
60760.500743	3.164299e-07	3.896531e-08
60761.500743	1.983105e-07	1.110412e-08
60762.500743	6.269050e-07	1.751929e-07
60763.500743	4.979973e-07	1.568880e-08
60764.500743	1.914178e-07	3.615941e-08
60765.500743	9.166826e-08	1.913980e-09
